40.010489,116.466092,40.006452,116.463757,40.003171,116.466443,40.003927,116.471463,40.007964,116.473798,40.011244,116.471113
40.013014,116.458384,40.008976,116.456049,40.005696,116.458736,40.006452,116.463757,40.010489,116.466092,40.013770,116.463406
40.008220,116.451028,40.004182,116.448693,40.000902,116.451381,40.001659,116.456402,40.005696,116.458736,40.008976,116.456049
40.003425,116.443672,39.999388,116.441338,39.996107,116.444026,39.996865,116.449047,40.000902,116.451381,40.004182,116.448693
39.996107,116.444026,39.992070,116.441693,39.988790,116.444380,39.989547,116.449400,39.993584,116.451734,39.996865,116.449047
39.988790,116.444380,39.984752,116.442047,39.981473,116.444734,39.982231,116.449753,39.986268,116.452086,39.989547,116.449400
39.981473,116.444734,39.977436,116.442401,39.974157,116.445088,39.974915,116.450106,39.978951,116.452439,39.982231,116.449753
39.978951,116.452439,39.974915,116.450106,39.971636,116.452792,39.972393,116.457810,39.976430,116.460143,39.979709,116.457458
39.976430,116.460143,39.972393,116.457810,39.969114,116.460494,39.969872,116.465512,39.973908,116.467845,39.977187,116.465161
39.973908,116.467845,39.969872,116.465512,39.966593,116.468195,39.967350,116.473212,39.971385,116.475545,39.974664,116.472862
39.978700,116.475196,39.974664,116.472862,39.971385,116.475545,39.972142,116.480562,39.976177,116.482896,39.979456,116.480213
39.983492,116.482547,39.979456,116.480213,39.976177,116.482896,39.976933,116.487912,39.980968,116.490247,39.984247,116.487565
39.988282,116.489900,39.984247,116.487565,39.980968,116.490247,39.981723,116.495263,39.985758,116.497598,39.989038,116.494917
39.995597,116.489552,39.991562,116.487217,39.988282,116.489900,39.989038,116.494917,39.993072,116.497252,39.996352,116.494570
40.002913,116.489205,39.998877,116.486869,39.995597,116.489552,39.996352,116.494570,40.000387,116.496906,40.003668,116.494224
40.010229,116.488857,40.006193,116.486522,40.002913,116.489205,40.003668,116.494224,40.007703,116.496560,40.010984,116.493877
40.012755,116.481154,40.008719,116.478818,40.005438,116.481502,40.006193,116.486522,40.010229,116.488857,40.013510,116.486174
40.015281,116.473448,40.011244,116.471113,40.007964,116.473798,40.008719,116.478818,40.012755,116.481154,40.016036,116.478469
40.017807,116.465741,40.013770,116.463406,40.010489,116.466092,40.011244,116.471113,40.015281,116.473448,40.018562,116.470762
40.020332,116.458032,40.016295,116.455697,40.013014,116.458384,40.013770,116.463406,40.017807,116.465741,40.021088,116.463054
40.015538,116.450674,40.011501,116.448340,40.008220,116.451028,40.008976,116.456049,40.013014,116.458384,40.016295,116.455697
40.010744,116.443318,40.006706,116.440984,40.003425,116.443672,40.004182,116.448693,40.008220,116.451028,40.011501,116.448340
40.005949,116.435961,40.001910,116.433628,39.998630,116.436317,39.999388,116.441338,40.003425,116.443672,40.006706,116.440984
39.998630,116.436317,39.994592,116.433983,39.991312,116.436672,39.992070,116.441693,39.996107,116.444026,39.999388,116.441338
39.991312,116.436672,39.987274,116.434339,39.983994,116.437027,39.984752,116.442047,39.988790,116.444380,39.992070,116.441693
39.983994,116.437027,39.979957,116.434694,39.976678,116.437382,39.977436,116.442401,39.981473,116.444734,39.984752,116.442047
39.976678,116.437382,39.972640,116.435050,39.969361,116.437737,39.970120,116.442755,39.974157,116.445088,39.977436,116.442401
39.974157,116.445088,39.970120,116.442755,39.966841,116.445441,39.967599,116.450459,39.971636,116.452792,39.974915,116.450106
39.971636,116.452792,39.967599,116.450459,39.964320,116.453144,39.965078,116.458162,39.969114,116.460494,39.972393,116.457810
39.969114,116.460494,39.965078,116.458162,39.961800,116.460846,39.962557,116.465862,39.966593,116.468195,39.969872,116.465512
39.966593,116.468195,39.962557,116.465862,39.959279,116.468545,39.960036,116.473561,39.964072,116.475894,39.967350,116.473212
39.971385,116.475545,39.967350,116.473212,39.964072,116.475894,39.964828,116.480910,39.968863,116.483244,39.972142,116.480562
39.976177,116.482896,39.972142,116.480562,39.968863,116.483244,39.969619,116.488260,39.973654,116.490594,39.976933,116.487912
39.980968,116.490247,39.976933,116.487912,39.973654,116.490594,39.974410,116.495609,39.978444,116.497944,39.981723,116.495263
39.985758,116.497598,39.981723,116.495263,39.978444,116.497944,39.979199,116.502960,39.983234,116.505295,39.986513,116.502615
39.993072,116.497252,39.989038,116.494917,39.985758,116.497598,39.986513,116.502615,39.990547,116.504950,39.993827,116.502269
40.000387,116.496906,39.996352,116.494570,39.993072,116.497252,39.993827,116.502269,39.997862,116.504605,40.001142,116.501924
40.007703,116.496560,40.003668,116.494224,40.000387,116.496906,40.001142,116.501924,40.005177,116.504260,40.008457,116.501578
40.015019,116.496213,40.010984,116.493877,40.007703,116.496560,40.008457,116.501578,40.012492,116.503915,40.015773,116.501233
40.017546,116.488510,40.013510,116.486174,40.010229,116.488857,40.010984,116.493877,40.015019,116.496213,40.018300,116.493530
40.020072,116.480805,40.016036,116.478469,40.012755,116.481154,40.013510,116.486174,40.017546,116.488510,40.020827,116.485826
40.022599,116.473098,40.018562,116.470762,40.015281,116.473448,40.016036,116.478469,40.020072,116.480805,40.023354,116.478120
40.025125,116.465390,40.021088,116.463054,40.017807,116.465741,40.018562,116.470762,40.022599,116.473098,40.025880,116.470412
